"ListEntry","dataset","end.date","entity","entry.date","name","point","start.date","typology","url","geography","heritage.at.risk","organisation","Name","hyperlink","NGR","Easting","Northing","Grade","lat","lon"
1199423,"heritage-at-risk",NA,7503599,"2024-09-26","Church of St Peter, Swindon Road","POINT(-2.105548 51.481049)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22255",NA,NA,NA,"CHURCH OF ST PETER","https://historicengland.org.uk/listing/the-list/list-entry/1199423","ST 92767 75794",392767,175794,"I",NA,NA
1199502,"heritage-at-risk",NA,7505280,"2024-09-26","31-37, High Street","POINT(1.181751 52.224339)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/396196",NA,NA,NA,"31-37, HIGH STREET","https://historicengland.org.uk/listing/the-list/list-entry/1199502","TM 17409 63228",617409,263228,"II*",NA,NA
1200030,"heritage-at-risk",NA,7505296,"2024-09-26","Church of St Mary, Church Lane","POINT(0.891472 51.989465)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13730",NA,NA,NA,"CHURCH OF ST MARY","https://historicengland.org.uk/listing/the-list/list-entry/1200030","TL 98628 36281",598628,236281,"I",NA,NA
1200162,"heritage-at-risk",NA,7503765,"2024-09-26","Mill Building at Low Mills, Low Mill Lane","POINT(-1.901853 53.866672)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47207",NA,NA,NA,"MILL BUILDINGS AT LOW MILLS","https://historicengland.org.uk/listing/the-list/list-entry/1200162","SE 06552 41165",406552,441165,"II*",NA,NA
1200499,"heritage-at-risk",NA,7503858,"2024-09-26","Dame Mary Bolle's water tower including water wheel housing and overflow channel, Heath Common","POINT(-1.468619 53.675072)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/181004",NA,NA,NA,"DAME MARY BOLLE'S WATER TOWER INCLUDING WATER WHEEL HOUSING AND OVERFLOW CHANNEL","https://historicengland.org.uk/listing/the-list/list-entry/1200499","SE 35201 19974",435201,419974,"II*",NA,NA
1200622,"heritage-at-risk",NA,7503766,"2024-09-26","County Court including remains of Leicester Castle - John O'Gaunts cellar, Castle Yard","POINT(-1.141177 52.632367)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48913",NA,NA,NA,"Former County Court and remains of castle","https://historicengland.org.uk/listing/the-list/list-entry/1200622","SK 58222 04190",458222,304190,"I",NA,NA
1200792,"heritage-at-risk",NA,7503859,"2024-09-26","Garden walls at Beddington Place (Carew Manor Special School) to north of Orangery walls, Church Road","POINT(-0.138987 51.372769)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/181202",NA,NA,NA,"GARDEN WALLS AT BEDDINGTON PLACE (CAREW MANOR SPECIAL SCHOOL) TO NORTH OF ORANGERY WALLS","https://historicengland.org.uk/listing/the-list/list-entry/1200792","TQ 29631 65389",529631,165389,"II",NA,NA
1200808,"heritage-at-risk",NA,7503860,"2024-09-26","Victoria Baths with attached forecourt walls, Hathersage Road, Longsight","POINT(-2.216461 53.460127)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46511",NA,NA,NA,"VICTORIA BATHS WITH ATTACHED FORECOURT WALLS","https://historicengland.org.uk/listing/the-list/list-entry/1200808","SJ 85725 95951",385725,395951,"II*",NA,NA
1200809,"heritage-at-risk",NA,7503770,"2024-09-26","Heaton Hall, Heaton Park, Crumpsall","POINT(-2.253151 53.536196)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46507",NA,NA,NA,"HEATON HALL","https://historicengland.org.uk/listing/the-list/list-entry/1200809","SD 83319 04422",383319,404422,"I",NA,NA
1201666,"heritage-at-risk",NA,7505299,"2024-09-26","Church of St Thomas the Martyr, Church Street, Up Holland","POINT(-2.721058 53.540437)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10422",NA,NA,NA,"CHURCH OF ST THOMAS THE MARTYR","https://historicengland.org.uk/listing/the-list/list-entry/1201666","SD 52312 05106",352312,405106,"I",NA,NA
1201673,"heritage-at-risk",NA,7503558,"2024-09-26","Church of St Mark with Christchurch, Glodwick Road, Glodwick","POINT(-2.096823 53.535535)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/20693",NA,NA,NA,"CHURCH OF ST MARK WITH CHRISTCHURCH","https://historicengland.org.uk/listing/the-list/list-entry/1201673","SD 93680 04323",393680,404323,"II",NA,NA
1201807,"heritage-at-risk",NA,7503559,"2024-09-26","Methodist Church, Darlington Street, Wolverhampton","POINT(-2.132105 52.585094)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21568",NA,NA,NA,"METHODIST CHURCH","https://historicengland.org.uk/listing/the-list/list-entry/1201807","SO 91146 98594",391146,298594,"II*",NA,NA
1201819,"heritage-at-risk",NA,7503703,"2024-09-26","The Greyhound and Punchbowl Inn (formerly Stoke Heath Manor House), High Street, Bilston","POINT(-2.080734 52.564014)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47048",NA,NA,NA,"GREYHOUND AND PUNCHBOWL INN","https://historicengland.org.uk/listing/the-list/list-entry/1201819","SO 94624 96244",394624,296244,"II*",NA,NA
1201954,"heritage-at-risk",NA,7503544,"2024-09-26","Church of All Hallows, All Hallows Road, Bristol","POINT(-2.564210 51.462289)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22205",NA,NA,NA,"CHURCH OF ALL HALLOWS","https://historicengland.org.uk/listing/the-list/list-entry/1201954","ST 60900 73853",360900,173853,"II",NA,NA
1202096,"heritage-at-risk",NA,7503704,"2021-05-27","Mortimer House, Clifton Down Road, Bristol","POINT(-2.619025 51.455844)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49997",NA,NA,NA,"MORTIMER HOUSE","https://historicengland.org.uk/listing/the-list/list-entry/1202096","ST 57086 73167",357086,173167,"II*",NA,NA
1202186,"heritage-at-risk",NA,7503549,"2024-09-26","Swing Bridge over North Entrance Lock, Cumberland Basin, Bristol","POINT(-2.622708 51.448652)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50108",NA,NA,NA,"Brunel's swing bridge alongside north entrance lock","https://historicengland.org.uk/listing/the-list/list-entry/1202186","ST5682472369",356824,172369,"II*",NA,NA
1202314,"heritage-at-risk",NA,7503705,"2024-09-26","Stair turret (Holy Cross), Inns Court Vicarage, Inns Court Green, Knowle, Bristol","POINT(-2.594270 51.420491)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46789",NA,NA,NA,"HOLY CROSS INNS COURT VICARAGE","https://historicengland.org.uk/listing/the-list/list-entry/1202314","ST 58774 69221",358774,169221,"II*",NA,NA
1202444,"heritage-at-risk",NA,7503560,"2021-12-01","28, Portland Square, St Pauls, Bristol","POINT(-2.585988 51.461455)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49868",NA,NA,NA,"NUMBERS 22 TO 28 AND ATTACHED AREA RAILINGS","https://historicengland.org.uk/listing/the-list/list-entry/1202444","ST 59386 73772",359386,173772,"I",NA,NA
1203443,"heritage-at-risk",NA,7503707,"2024-09-26","West lodge, Weedon Depot, Bridge Street, Lower Weedon","POINT(-1.085703 52.230603)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48074",NA,NA,NA,"FORMER WEEDON BARRACKS, WEST LODGE","https://historicengland.org.uk/listing/the-list/list-entry/1203443","SP 62541 59548",462541,259548,"II*",NA,NA
1203779,"heritage-at-risk",NA,7503564,"2024-09-26","Stable block and riding school, Wentworth Woodhouse","POINT(-1.408520 53.475996)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48187",NA,NA,NA,"STABLE BLOCK AND RIDING SCHOOL","https://historicengland.org.uk/listing/the-list/list-entry/1203779","SK 39355 97857",439355,397857,"I",NA,NA
1203783,"heritage-at-risk",NA,7503545,"2024-09-26","Scout Hall, Lee Lane, Halifax","POINT(-1.857455 53.745674)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47216",NA,NA,NA,"SCOUT HALL","https://historicengland.org.uk/listing/the-list/list-entry/1203783","SE 09499 27708",409499,427708,"II*",NA,NA
1204320,"heritage-at-risk",NA,7503712,"2024-09-26","Barn 30 yards south east of the manor, Upnor Road (south side)","POINT(0.510132 51.402498)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49126",NA,NA,NA,"BARN 30 YARDS SOUTH WEST OF THE MANOR HOUSE","https://historicengland.org.uk/listing/the-list/list-entry/1204320","TQ 74694 70041",574694,170042,"I",NA,NA
1204770,"heritage-at-risk",NA,7503713,"2024-09-26","Church of St Michael, Church Street","POINT(-0.274530 53.079159)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18189",NA,NA,NA,"CHURCH OF ST MICHAEL","https://historicengland.org.uk/listing/the-list/list-entry/1204770","TF 15681 54937",515681,354937,"I",NA,NA
1204934,"heritage-at-risk",NA,7503570,"2021-12-01","Electric Palace Cinema, King's Quay Street","POINT(1.288999 51.946576)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49343",NA,NA,NA,"ELECTRIC PALACE CINEMA","https://historicengland.org.uk/listing/the-list/list-entry/1204934","TM 26132 32673",626132,232673,"II*",NA,NA
1204935,"heritage-at-risk",NA,7505288,"2024-09-26","Tewkesbury Museum and attached Railings, 64, Barton Street","POINT(-2.155283 51.992674)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/183829",NA,NA,NA,"TEWKESBURY MUSEUM AND ATTACHED RAILINGS","https://historicengland.org.uk/listing/the-list/list-entry/1204935","SO 89434 32702",389434,232702,"II*",NA,NA
1204963,"heritage-at-risk",NA,7503714,"2024-09-26","Church of St George and St Mary, Church Street, Church Gresley","POINT(-1.566856 52.759804)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18581",NA,NA,NA,"Parish Church of Saint Mary and Saint George","https://historicengland.org.uk/listing/the-list/list-entry/1204963","SK 29327 18108",429327,318108,"II*",NA,NA
1205113,"heritage-at-risk",NA,7503715,"2024-09-26","Church of St Mary the Virgin, Church Close, Bristol","POINT(-2.630573 51.506343)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22218",NA,NA,NA,"CHURCH OF ST MARY THE VIRGIN","https://historicengland.org.uk/listing/the-list/list-entry/1205113","ST 56332 78790",356332,178790,"II*",NA,NA
1205594,"heritage-at-risk",NA,7503557,"2024-09-26","Chard School, Fore Street","POINT(-2.961093 50.873468)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/184264",NA,NA,NA,"Main building at Chard School","https://historicengland.org.uk/listing/the-list/list-entry/1205594","ST3247108666",332471,108660,"II*",NA,NA
1205607,"heritage-at-risk",NA,7503555,"2024-09-26","Church of St Peter, Grove Road, Grove","POINT(-2.426383 50.552196)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48170",NA,NA,NA,"CHURCH OF ST PETER","https://historicengland.org.uk/listing/the-list/list-entry/1205607","SY 69889 72581",369889,72581,"II*",NA,NA
1205905,"heritage-at-risk",NA,7503556,"2022-12-21","88, Church Street","POINT(-2.159018 51.991775)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50092",NA,NA,NA,"88 AND 88A, CHURCH STREET","https://historicengland.org.uk/listing/the-list/list-entry/1205905","SO 89177 32603",389177,232603,"II*",NA,NA
1206115,"heritage-at-risk",NA,7503716,"2024-09-26","Parkers Farmhouse, Cow Hill Lane, Rishton","POINT(-2.426118 53.756266)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46541",NA,NA,NA,"PARKER'S FARMHOUSE","https://historicengland.org.uk/listing/the-list/list-entry/1206115","SD 72002 28961",372002,428961,"II*",NA,NA
1206196,"heritage-at-risk",NA,7503561,"2024-09-26","Wall of cascade approximately 50 metres north of Ebberston Hall, A170","POINT(-0.632100 54.239256)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47126",NA,NA,NA,"WALL OF CASCADE APPROXIMATELY 50 METRES NORTH OF EBBERSTON HALL","https://historicengland.org.uk/listing/the-list/list-entry/1206196","SE 89249 83479",489249,483479,"II*",NA,NA
1206510,"heritage-at-risk",NA,7503717,"2024-09-26","13, High Street","POINT(-4.360624 50.637015)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49574",NA,NA,NA,"11, 13 AND 13A, HIGH STREET (See details for further address information)","https://historicengland.org.uk/listing/the-list/list-entry/1206510","SX 33170 84586",233170,84586,"II*",NA,NA
1206520,"heritage-at-risk",NA,7503612,"2024-09-26","Church of St Paul, Derby Lane, Liverpool","POINT(-2.915126 53.418947)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14031",NA,NA,NA,"CHURCH OF ST PAUL","https://historicengland.org.uk/listing/the-list/list-entry/1206520","SJ 39278 91738",339278,391738,"II*",NA,NA
1206720,"heritage-at-risk",NA,7503613,"2024-09-26","28 and 30, Elm Hill","POINT(1.297074 52.631858)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/184958",NA,NA,NA,"28 AND 30, ELM HILL","https://historicengland.org.uk/listing/the-list/list-entry/1206720","TG 23215 08890",623215,308891,"II*",NA,NA
1206789,"heritage-at-risk",NA,7503614,"2024-09-26","Ilsham Manor Oratory, Ilsham Road, Ilsham","POINT(-3.497681 50.467290)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49563",NA,NA,NA,"ILSHAM MANOR ORATORY","https://historicengland.org.uk/listing/the-list/list-entry/1206789","SX 93806 64125",293806,64125,"II*",NA,NA
1206932,"heritage-at-risk",NA,7505300,"2024-09-26","Church of St Michael, Market Place, Macclesfield","POINT(-2.124425 53.260308)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/20695",NA,NA,NA,"CHURCH OF ST MICHAEL","https://historicengland.org.uk/listing/the-list/list-entry/1206932","SJ 91797 73706",391797,373706,"II*",NA,NA
1207045,"heritage-at-risk",NA,7505275,"2024-09-26","Church of St Margaret and All Saints, Saxon Road, Lowestoft","POINT(1.734882 52.453398)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14532",NA,NA,NA,"CHURCH OF ST MARGARET AND ALL SAINTS","https://historicengland.org.uk/listing/the-list/list-entry/1207045","TM 53860 90496",653860,290496,"II*",NA,NA
1207231,"heritage-at-risk",NA,7503569,"2024-09-26","Harris Institute, Avenham Lane","POINT(-2.699122 53.754728)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49855",NA,NA,NA,"HARRIS INSTITUTE","https://historicengland.org.uk/listing/the-list/list-entry/1207231","SD 54000 28932",354000,428933,"II*",NA,NA
1207341,"heritage-at-risk",NA,7505276,"2024-09-26","Church of St Walburge, Weston Street, Preston","POINT(-2.715019 53.762888)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11280",NA,NA,NA,"CHURCH OF ST WALBURGE","https://historicengland.org.uk/listing/the-list/list-entry/1207341","SD 52961 29851",352961,429851,"I",NA,NA
1207509,"heritage-at-risk",NA,7505277,"2024-09-26","Church of English Martyrs, Alexandra Road South, Whaley Range","POINT(-2.251371 53.446873)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11882",NA,NA,NA,"CHURCH OF ENGLISH MARTYRS","https://historicengland.org.uk/listing/the-list/list-entry/1207509","SJ 83402 94484",383402,394484,"II",NA,NA
1207545,"heritage-at-risk",NA,7503562,"2024-09-26","Church of St Paul, Mores Lane, Brentwood","POINT(0.263035 51.646908)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22183",NA,NA,NA,"CHURCH OF ST PAUL","https://historicengland.org.uk/listing/the-list/list-entry/1207545","TQ 56668 96659",556668,196659,"II",NA,NA
1207565,"heritage-at-risk",NA,7505301,"2024-09-26","Kingsley Hall, 59, Old Market Street","POINT(-2.581286 51.455768)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/185444",NA,NA,NA,"KINGSLEY HALL","https://historicengland.org.uk/listing/the-list/list-entry/1207565","ST 59708 73137",359708,173137,"II*",NA,NA
1207786,"heritage-at-risk",NA,7503563,"2024-09-26","Church of St James and attached railings, Clerkenwell Close, Islington","POINT(-0.105629 51.523556)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13080",NA,NA,NA,"CHURCH OF ST JAMES AND ATTACHED RAILINGS","https://historicengland.org.uk/listing/the-list/list-entry/1207786","TQ 31519 82216",531519,182216,"II*",NA,NA
1207906,"heritage-at-risk",NA,7505278,"2024-09-26","Upper Gun Terrace, 10 metres west of Shrubland Hall","POINT(1.104703 52.130033)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/185632",NA,NA,NA,"UPPER GUN TERRACE, 10 METRES WEST OF SHRUBLAND HALL","https://historicengland.org.uk/listing/the-list/list-entry/1207906","TM 12597 52514",612597,252514,"II*",NA,NA
