"reference","ID","Name","Grade","Listing.date","Amendment.date","Capture.scale","NHLE.link","National.Grid.Reference","Easting","Northing","dataset","end.date","entity","entry.date","geojson","geometry","name","organisation.entity","point","prefix","start.date","typology","categories","documentation.url","geography","heritage.at.risk","legislation","notes","organisation"
"1360710","336845","KIBWORTH HARCOURT MILL","II*","1/23/1986 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1360710","SP6887594404",468875,294404,"heritage-at-risk",NA,7504454,"2021-12-01",NA,"MULTIPOLYGON (((-0.985781 52.543181,-0.985799 52.543201,-0.985818 52.543181,-0.985781 52.543181)))","Kibworth Harcourt Mill, Langton Road",16,"POINT(-0.985799 52.543188)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/295926",NA,NA,NA,NA,NA
"1360866","336999","CHURCH OF ALL SAINTS","I","01/01/1968 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1360866","SK 70812 18939",470812,318939,"heritage-at-risk",NA,7504593,"2021-12-01",NA,"MULTIPOLYGON (((-0.952000 52.763435,-0.952018 52.763454,-0.952037 52.763435,-0.952000 52.763435)))","Church of All Saints, Church Lane",16,"POINT(-0.952018 52.763441)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13650",NA,NA,NA,NA,NA
"1360878","337011","CHURCH OF ST THOMAS OF CANTERBURY","I","01/01/1968 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1360878","SK 69581 17801",469581,317801,"heritage-at-risk",NA,7504455,"2022-12-21",NA,"MULTIPOLYGON (((-0.970481 52.753366,-0.970499 52.753385,-0.970518 52.753366,-0.970481 52.753366)))","Church of St Thomas of Canterbury, Church Lane",16,"POINT(-0.970499 52.753372)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/24277",NA,NA,NA,NA,NA
"1360899","337032","CHURCH OF ST JOHN THE BAPTIST","II*","01/01/1968 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1360899","SK 82901 37845",482901,337845,"heritage-at-risk",NA,7504471,"2024-09-26",NA,"MULTIPOLYGON (((-0.768088 52.931633,-0.768106 52.931653,-0.768125 52.931633,-0.768088 52.931633)))","Church of St John the Baptist, Church Lane, Muston",16,"POINT(-0.768106 52.931640)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18627",NA,NA,NA,NA,NA
"1360902","337035","CHURCH OF ST DENYS","I","01/01/1968 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1360902","SK 77932 26379",477932,326379,"heritage-at-risk",NA,7504458,"2021-12-01",NA,"MULTIPOLYGON (((-0.844736 52.829324,-0.844754 52.829344,-0.844773 52.829325,-0.844736 52.829324)))","Church of St Denys, Main Street, Goadby Marwood",16,"POINT(-0.844754 52.829331)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18147",NA,NA,NA,NA,NA
"1361009","337142","CHURCH OF ST MICHAEL","II*","12/29/1966 12:00:00 AM","8/24/1988 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361009","SK 78624 02003",478624,302003,"heritage-at-risk",NA,7504462,"2024-09-26",NA,"MULTIPOLYGON (((-0.840288 52.610136,-0.840306 52.610156,-0.840325 52.610137,-0.840288 52.610136)))","Church of St Michael, Loddington Lane",16,"POINT(-0.840306 52.610143)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10358",NA,NA,NA,NA,NA
"1361047","337180","CHURCH OF ST PETER","II","3/14/1975 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361047","SK 59900 03949",459900,303949,"heritage-at-risk",NA,7504472,"2024-09-26",NA,"MULTIPOLYGON (((-1.116412 52.630012,-1.116430 52.630032,-1.116449 52.630012,-1.116412 52.630012)))","Church of St Peter, St Peter's Road, Leicester",16,"POINT(-1.116430 52.630019)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18946",NA,NA,NA,NA,NA
"1361054","337187","Newarke Wall, along north west end of gardens of Newarke Houses Museum","II*","3/14/1975 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361054","SK 58332 04154",458332,304155,"heritage-at-risk",NA,7504464,"2024-09-26",NA,"MULTIPOLYGON (((-1.139541 52.632027,-1.139559 52.632046,-1.139578 52.632027,-1.139541 52.632027)))","Newarke Wall (Along north west end of Gardens of Newarke Houses Museum), the Newarke",16,"POINT(-1.139559 52.632033)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/296143",NA,NA,NA,NA,NA
"1361136","337269","GARENDON PARK, THE TRIUMPHAL ARCH","I","3/15/1965 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361136","SK 49499 19075",449499,319075,"heritage-at-risk",NA,7504465,"2024-09-26",NA,"MULTIPOLYGON (((-1.267798 52.767025,-1.267816 52.767044,-1.267835 52.767025,-1.267798 52.767025)))","The Triumphal Arch, Garendon Park, Ashby Road, Loughborough",16,"POINT(-1.267816 52.767031)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46159",NA,NA,NA,NA,NA
"1361188","337321","CHURCH OF ST JOHN THE BAPTIST","II*","06/01/1966 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361188","SK 69177 10328",469177,310328,"heritage-at-risk",NA,7504466,"2024-09-26",NA,"MULTIPOLYGON (((-0.978035 52.686248,-0.978053 52.686268,-0.978072 52.686248,-0.978035 52.686248)))","Church of St John the Baptist, Main Street",16,"POINT(-0.978053 52.686255)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/24357",NA,NA,NA,NA,NA
"1361364","337497","CHURCH OF ST MARY AND ST HARDULPH","I","12/07/1962 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361364","SK4055723335",440557,323335,"heritage-at-risk",NA,7504463,"2021-12-01",NA,"MULTIPOLYGON (((-1.399792 52.806057,-1.399810 52.806076,-1.399829 52.806057,-1.399792 52.806057)))","Church of St Mary and St Hardulph, Breedon Hill",16,"POINT(-1.399810 52.806063)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21448",NA,NA,NA,NA,NA
"1361370","337503","CHURCH OF ST EDWARD KING AND MARTYR","II*","12/07/1962 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361370","SK 44705 27333",444705,327333,"heritage-at-risk",NA,7504467,"2024-09-26",NA,"MULTIPOLYGON (((-1.337717 52.841672,-1.337735 52.841691,-1.337754 52.841672,-1.337717 52.841672)))","Church of St Edward King and Martyr, Clapgun Street",16,"POINT(-1.337735 52.841678)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10701",NA,NA,NA,NA,NA
"1361383","337516","STABLES AND KENNELS TO BRADGATE HOUSE","II*","11/29/1988 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361383","SK 50702 09288",450702,309288,"heritage-at-risk",NA,7504474,"2024-09-26",NA,"MULTIPOLYGON (((-1.251477 52.678939,-1.251495 52.678959,-1.251514 52.678939,-1.251477 52.678939)))","Stables and kennels to Bradgate House, Bradgate Hill",16,"POINT(-1.251495 52.678946)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46164",NA,NA,NA,NA,NA
"1361576","337708","CHURCH OF ST WISTAN","II","10/01/1953 00:00","6/26/1987 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361576","SP 60905 99144",460905,299144,"heritage-at-risk",NA,7504475,"2024-09-26",NA,"MULTIPOLYGON (((-1.102449 52.586710,-1.102467 52.586730,-1.102486 52.586711,-1.102449 52.586710)))","Church of St Wistan, Church Nook, Wigston",16,"POINT(-1.102467 52.586717)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/20070",NA,NA,NA,NA,NA
"1361943","338072","CHURCH OF ST JAMES","II","11/30/1984 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1361943","SD 78583 23597",378583,423597,"heritage-at-risk",NA,7504594,"2024-09-26",NA,"MULTIPOLYGON (((-2.325915 53.708362,-2.325934 53.708382,-2.325953 53.708362,-2.325915 53.708362)))","Church of St James, Church Street, Haslingden",16,"POINT(-2.325934 53.708369)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/20279",NA,NA,NA,NA,NA
"1362053","338181","THE HOLME","II*","04/01/1953 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1362053","SD 87824 28361",387824,428361,"heritage-at-risk",NA,7504476,"2021-12-01",NA,"MULTIPOLYGON (((-2.186110 53.751479,-2.186129 53.751499,-2.186147 53.751479,-2.186110 53.751479)))","The Holme, Burnley Road",16,"POINT(-2.186129 53.751486)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49134",NA,NA,NA,NA,NA
"1362113","338241","BANK HALL","II*","10/22/1952 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1362113","SD 46256 20215",346256,420215,"heritage-at-risk",NA,7504468,"2021-12-01",NA,"MULTIPOLYGON (((-2.815027 53.675634,-2.815046 53.675653,-2.815065 53.675634,-2.815027 53.675634)))","Bank Hall, Liverpool Road",16,"POINT(-2.815046 53.675640)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46538",NA,NA,NA,NA,NA
"1362139","338267","BUCKSHAW HALL","II*","07/11/1975 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1362139","SD 56299 20123",356299,420123,"heritage-at-risk",NA,7504473,"2024-09-26",NA,"MULTIPOLYGON (((-2.662995 53.675746,-2.663014 53.675766,-2.663032 53.675746,-2.662995 53.675746)))","Buckshaw Hall, Euxton Lane (off)",16,"POINT(-2.663014 53.675753)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48596",NA,NA,NA,NA,NA
"1363962","340080","CHURCH OF ST ANNE","II","01/07/1987 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1363962","ST 93758 67932",393758,167932,"heritage-at-risk",NA,7504480,"2024-09-26",NA,"MULTIPOLYGON (((-2.091112 51.410366,-2.091130 51.410385,-2.091148 51.410366,-2.091112 51.410366)))","Church of St Anne, Bowden Hill",16,"POINT(-2.091130 51.410372)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21798",NA,NA,NA,NA,NA
"1364424","340538","PHIPPS MAUSOLEUM IN WESTBURY CEMETERY","II*","3/31/1978 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1364424","ST 88113 51448",388113,151448,"heritage-at-risk",NA,7504597,"2024-09-26",NA,"MULTIPOLYGON (((-2.171721 51.262054,-2.171739 51.262073,-2.171757 51.262054,-2.171721 51.262054)))","Phipps Mausoleum, Westbury Cemetery, Bratton Road",16,"POINT(-2.171739 51.262060)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46889",NA,NA,NA,NA,NA
"1364850","340964","4, 5 and 6, St Michael's Place","II*","01/10/1953 00:00","12/05/1973 00:00","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1364850","SP 27702 65422",427702,265422,"heritage-at-risk",NA,7504567,"2024-09-26",NA,"MULTIPOLYGON (((-1.595285 52.286251,-1.595303 52.286271,-1.595321 52.286252,-1.595285 52.286251)))","Masters House",16,"POINT(-1.595303 52.286258)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47026",NA,NA,NA,NA,NA
"1365048","341162","PARK FARMHOUSE","II*","02/11/1988 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365048","SP 33033 89804",433033,289804,"heritage-at-risk",NA,7504561,"2024-09-26",NA,"MULTIPOLYGON (((-1.514743 52.505148,-1.514761 52.505168,-1.514780 52.505149,-1.514743 52.505148)))","Park Farmhouse, Arbury Park, Nuneaton",16,"POINT(-1.514761 52.505155)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47020",NA,NA,NA,NA,NA
"1365164","341278","CHURCH OF ST MARY","II*","3/25/1968 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365164","SP 30844 97969",430844,297969,"heritage-at-risk",NA,7504562,"2024-09-26",NA,"MULTIPOLYGON (((-1.546231 52.578674,-1.546250 52.578693,-1.546268 52.578674,-1.546231 52.578674)))","Church of St Mary, Sheepy Road",16,"POINT(-1.546250 52.578680)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14606",NA,NA,NA,NA,NA
"1365196","341309","MIDDLETON HALL","II*","1/26/1989 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365196","SP 19254 98097",419254,298097,"heritage-at-risk",NA,7505408,"2024-09-26",NA,"MULTIPOLYGON (((-1.717262 52.580358,-1.717281 52.580378,-1.717299 52.580358,-1.717262 52.580358)))","Middleton Hall",16,"POINT(-1.717281 52.580365)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/299152",NA,NA,NA,NA,NA
"1365197","341310","HOUSE APPROXIMATELY 50 METRES NORTH EAST OF MIDDLETON HALL","II*","1/26/1989 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365197","SP 19306 98162",419306,298162,"heritage-at-risk",NA,7504563,"2024-09-26",NA,"MULTIPOLYGON (((-1.716491 52.580941,-1.716509 52.580960,-1.716528 52.580941,-1.716491 52.580941)))","Stables range north east of Middleton Hall",16,"POINT(-1.716509 52.580947)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49607",NA,NA,NA,NA,NA
"1365488","341599","STABLE BLOCK TO TOTTENHAM HOUSE","II*","8/22/1966 12:00:00 AM","7/30/1986 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365488","SU 24903 64129",424903,164129,"heritage-at-risk",NA,7504564,"2024-09-26",NA,"MULTIPOLYGON (((-1.643574 51.375665,-1.643592 51.375685,-1.643610 51.375665,-1.643574 51.375665)))","Stable block to Tottenham House",16,"POINT(-1.643592 51.375672)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46881",NA,NA,NA,NA,NA
"1365532","341643","CHURCH OF ST PETER","II*","5/27/1964 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365532","SU 11723 56057",411723,156057,"heritage-at-risk",NA,7504565,"2024-09-26",NA,"MULTIPOLYGON (((-1.833196 51.303505,-1.833214 51.303525,-1.833232 51.303505,-1.833196 51.303505)))","Church of St Peter",16,"POINT(-1.833214 51.303512)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11625",NA,NA,NA,NA,NA
"1365835","341942","SAINT BRIDE'S CHURCH","II*","6/28/1952 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1365835","SJ 35661 89375",335661,389375,"heritage-at-risk",NA,7504711,"2024-09-26",NA,"MULTIPOLYGON (((-2.969040 53.397275,-2.969059 53.397295,-2.969077 53.397275,-2.969040 53.397275)))","St Bride's Church, Percy Street, Liverpool",16,"POINT(-2.969059 53.397282)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14035",NA,NA,NA,NA,NA
"1366078","342183","CHURCH OF ST CLEMENT WITH ST BARNABAS AND ST MATTHEW","II","12/29/1950 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1366078","TQ 32057 82698",532057,182698,"heritage-at-risk",NA,7504712,"2024-09-26",NA,"MULTIPOLYGON (((-0.097680 51.527755,-0.097698 51.527775,-0.097716 51.527756,-0.097680 51.527755)))","Church of St Clement with St Barnabas and St Matthew, King Square, Islington",16,"POINT(-0.097698 51.527762)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/20563",NA,NA,NA,NA,NA
"1366502","342604","CHURCH OF SAINT JOHN THE BAPTIST","II*","03/01/1988 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1366502","SJ 59244 38672",359244,338672,"heritage-at-risk",NA,7504566,"2024-09-26",NA,"MULTIPOLYGON (((-2.607925 52.943887,-2.607943 52.943907,-2.607962 52.943887,-2.607925 52.943887)))","Church of St John the Baptist, Church Street",16,"POINT(-2.607943 52.943894)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18888",NA,NA,NA,NA,NA
"1366638","342737","CHURCH OF ST EDWARD","II","03/10/1986 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1366638","SJ 47649 02931",347649,302931,"heritage-at-risk",NA,7504578,"2024-09-26",NA,"MULTIPOLYGON (((-2.774728 52.621615,-2.774747 52.621634,-2.774765 52.621614,-2.774728 52.621615)))","Church of St Edward, Dorrington",16,"POINT(-2.774747 52.621621)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14958",NA,NA,NA,NA,NA
"1366860","342956","CHURCH OF HOLY TRINITY","II","6/13/1958 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1366860","SJ 63691 04758",363691,304758,"heritage-at-risk",NA,7504579,"2024-09-26",NA,"MULTIPOLYGON (((-2.537973 52.639352,-2.537992 52.639371,-2.538010 52.639352,-2.537973 52.639352)))","Church of Holy Trinity",16,"POINT(-2.537992 52.639358)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/23646",NA,NA,NA,NA,NA
"1367257","343349","CHURCH OF ST GEORGE","II*","3/21/1968 12:00:00 AM","06/05/1985 00:00","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1367257","SO 30041 80554",330041,280554,"heritage-at-risk",NA,7504713,"2024-09-26",NA,"MULTIPOLYGON (((-3.030070 52.418493,-3.030089 52.418512,-3.030107 52.418493,-3.030070 52.418493)))","Church of St George, Church Street",16,"POINT(-3.030089 52.418499)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14059",NA,NA,NA,NA,NA
"1367372","343463","CHURCH OF ST JOHN THE BAPTIST","II","10/08/1959 00:00","09/02/1987 00:00","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1367372","SJ 32615 31268",332615,331268,"heritage-at-risk",NA,7504568,"2024-09-26",NA,"MULTIPOLYGON (((-3.002608 52.874649,-3.002627 52.874668,-3.002645 52.874649,-3.002608 52.874649)))","Church of St John the Baptist, Boot Street",16,"POINT(-3.002627 52.874655)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/15296",NA,NA,NA,NA,NA
